sheet,workbook_row,source_layout,dataset,shot,method,rank,heads,lambda_o,loss,workbook_accuracy,workbook_log_file,match_mode,candidate_log_count,matched_log_path,matched_log_artifact_id,matched_log_accuracy,absolute_delta,status
Singlora,27,wide,ucf101,4,singlora,,,,,81.15,,method_dataset_shot,4,data/old_result/results_logs_singlora/singlora_ucf101_4shot.log,DATA-0444,81.15,0.0,accuracy_match
Singlora,42,wide,fgvc,16,lora,,,,,54.97,,method_dataset_shot,1,data/result_new/results_logs_check_lora/lora_fgvc_16shot.log,DATA-0466,54.97,0.0,accuracy_match
Singlora,42,wide,eurosat,16,lora,,,,,91.25,,method_dataset_shot,1,data/result_new/results_logs_check_lora/lora_eurosat_16shot.log,DATA-0463,91.25,0.0,accuracy_match
Singlora,42,wide,food101,16,lora,,,,,84.55,,method_dataset_shot,1,data/result_new/results_logs_check_lora/lora_food101_16shot.log,DATA-0469,84.55,0.0,accuracy_match
Singlora,42,wide,oxford_pets,16,lora,,,,,92.53,,method_dataset_shot,1,data/result_new/results_logs_check_lora/lora_oxford_pets_16shot.log,DATA-0473,92.53,0.0,accuracy_match
Singlora,42,wide,oxford_flowers,16,lora,,,,,97.93,,method_dataset_shot,1,data/result_new/results_logs_check_lora/lora_oxford_flowers_16shot.log,DATA-0471,97.93,0.0,accuracy_match
Singlora,42,wide,caltech101,16,lora,,,,,96.31,,method_dataset_shot,1,data/result_new/results_logs_check_lora/lora_caltech101_16shot.log,DATA-0457,96.31,0.0,accuracy_match
Singlora,42,wide,dtd,16,lora,,,,,72.28,,method_dataset_shot,1,data/result_new/results_logs_check_lora/lora_dtd_16shot.log,DATA-0460,72.28,0.0,accuracy_match
Singlora,42,wide,ucf101,16,lora,,,,,86.36,,method_dataset_shot,1,data/result_new/results_logs_check_lora/lora_ucf101_16shot.log,DATA-0475,86.36,0.0,accuracy_match
Singlora,43,wide,fgvc,16,singlora,,,,,52.27,,method_dataset_shot,3,data/old_result/results_logs_singlora/singlora_fgvc_16shot.log,DATA-0392,52.27,0.0,accuracy_match
Singlora,43,wide,eurosat,16,singlora,,,,,91.54,,method_dataset_shot,2,data/old_result/results_logs_singlora/singlora_eurosat_16shot.log,DATA-0381,91.54,0.0,accuracy_match
Singlora,43,wide,food101,16,singlora,,,,,85.24,,method_dataset_shot,2,data/old_result/results_logs_singlora/singlora_food101_16shot.log,DATA-0404,85.24,0.0,accuracy_match
Singlora,43,wide,oxford_pets,16,singlora,,,,,92.72,,method_dataset_shot,2,data/old_result/results_logs_singlora/singlora_oxford_pets_16shot.log,DATA-0426,92.72,0.0,accuracy_match
Singlora,43,wide,oxford_flowers,16,singlora,,,,,98.05,,method_dataset_shot,2,data/old_result/results_logs_singlora/singlora_oxford_flowers_16shot.log,DATA-0415,98.05,0.0,accuracy_match
Singlora,43,wide,caltech101,16,singlora,,,,,96.63,,method_dataset_shot,2,data/old_result/results_logs_singlora/singlora_caltech101_16shot.log,DATA-0354,96.63,0.0,accuracy_match
Singlora,43,wide,dtd,16,singlora,,,,,72.4,,method_dataset_shot,3,data/old_result/results_logs_singlora/singlora_dtd_16shot.log,DATA-0368,72.4,0.0,accuracy_match
Singlora,43,wide,ucf101,16,singlora,,,,,86.28,,method_dataset_shot,2,data/old_result/results_logs_singlora/singlora_ucf101_16shot.log,DATA-0437,86.28,0.0,accuracy_match
